Day,Hour,Radiation,Temperature,PV_Power_kW,Load_Power_kW,SOC_kWh,action,Gia_mua_dien,Gia_ban_dien
50,12,534.1716382,30.0,3.893432444,0.677,9.3523503,1,3007,671
50,13,490.896229,29.82962913,3.252262441,0.72,11.631387,1,3007,671
50,14,407.8513267,29.33012702,2.37818052,0.399,13.412649,1,3007,671
50,15,291.7647355,28.53553391,1.896223312,0.262,14.88345,1,3007,671
50,16,152.0411006,27.5,0.892500015,0.363,15.36,1,3007,671
50,17,6.61e-14,26.29409523,0.0,1.53,13.56,2,5174,671
50,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
50,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
50,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
50,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
50,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
50,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
51,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
51,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
51,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
51,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
51,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
51,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
51,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
51,7,291.5753445,26.29409523,0.94187506,2.176,3.84,0,3007,671
51,8,559.5289886,27.5,1.738246018,0.381,3.84,0,3007,671
51,9,782.1529217,28.53553391,2.009558907,0.379,3.84,0,3007,671
51,10,941.4114768,29.33012702,3.724697321,0.23,6.4192945,1,5174,671
51,11,1024.402473,29.82962913,4.008505661,3.156,7.1865496,1,5174,671
51,12,1024.402473,30.0,2.795097333,0.677,9.0928372,1,3007,671
51,13,941.4114768,29.82962913,3.324949626,0.72,11.437292,1,3007,671
51,14,782.1529217,29.33012702,2.612329865,0.399,13.429289,1,3007,671
51,15,559.5289886,28.53553391,1.540246767,0.262,14.579711,1,3007,671
51,16,291.5753445,27.5,1.229988019,0.363,15.36,1,3007,671
51,17,1.27e-13,26.29409523,0.0,1.53,13.56,2,5174,671
51,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
51,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
51,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
51,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
51,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
51,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
52,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
52,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
52,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
52,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
52,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
52,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
52,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
52,7,184.1891061,26.29409523,0.872531554,2.176,3.84,0,3007,671
52,8,353.4563063,27.5,2.350010791,0.381,3.84,0,3007,671
52,9,494.0885786,28.53553391,2.568771348,0.379,5.2606587,1,3007,671
52,10,594.6927327,29.33012702,2.957789486,0.23,7.7156693,1,5174,671
52,11,647.1184184,29.82962913,2.700841799,3.156,7.1801891,2,5174,671
52,12,647.1184184,30.0,2.70505021,0.677,9.0054342,1,3007,671
52,13,594.6927327,29.82962913,3.509305488,0.72,11.515809,1,3007,671
52,14,494.0885786,29.33012702,2.604279047,0.399,13.50056,1,3007,671
52,15,353.4563063,28.53553391,1.642833391,0.262,14.74331,1,3007,671
52,16,184.1891061,27.5,1.048210697,0.363,15.36,1,3007,671
52,17,8.01e-14,26.29409523,0.0,1.53,13.56,2,5174,671
52,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
52,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
52,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
52,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
52,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
52,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
53,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
53,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
53,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
53,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
53,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
53,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
53,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
53,7,90.64449158,26.29409523,1.160737946,2.176,3.84,0,3007,671
53,8,173.9455055,27.5,1.637806537,0.381,3.84,0,3007,671
53,9,243.1544891,28.53553391,2.501942704,0.379,3.84,0,3007,671
53,10,292.6645421,29.33012702,3.695647504,0.23,5.9942381,1,5174,671
53,11,318.4646544,29.82962913,4.047951552,3.156,6.7969945,1,5174,671
53,12,318.4646544,30.0,3.283154077,0.677,9.1425332,1,3007,671
53,13,292.6645421,29.82962913,3.136464134,0.72,11.317351,1,3007,671
53,14,243.1544891,29.33012702,2.398585278,0.399,13.116978,1,3007,671
53,15,173.9455055,28.53553391,2.314643686,0.262,14.964357,1,3007,671
53,16,90.64449158,27.5,0.802603378,0.363,15.36,1,3007,671
53,17,3.94e-14,26.29409523,0.0,1.53,13.56,2,5174,671
53,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
53,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
53,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
53,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
53,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
53,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
54,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
54,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
54,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
54,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
54,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
54,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
54,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
54,7,171.8362349,26.29409523,1.047628336,2.176,3.84,0,3007,671
54,8,329.75132,27.5,2.320283658,0.381,3.84,0,3007,671
54,9,460.9519143,28.53553391,2.875422178,0.379,3.84,0,3007,671
54,10,554.8089259,29.33012702,2.524386485,0.23,5.7956888,1,5174,671
54,11,603.7186179,29.82962913,3.230987544,3.156,5.8631776,1,5174,671
54,12,603.7186179,30.0,3.572431426,0.677,8.4690658,1,3007,671
54,13,554.8089259,29.82962913,3.046944857,0.72,10.563316,1,3007,671
54,14,460.9519143,29.33012702,3.104024823,0.399,12.997839,1,3007,671
54,15,329.75132,28.53553391,2.202473898,0.262,14.744265,1,3007,671
54,16,171.8362349,27.5,1.047149933,0.363,15.36,1,3007,671
54,17,7.47e-14,26.29409523,0.0,1.53,13.56,2,5174,671
54,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
54,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
54,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
54,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
54,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
54,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
55,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
55,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
55,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
55,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
55,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
55,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
55,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
55,7,295.5977479,26.29409523,0.827177615,2.176,3.84,0,3007,671
55,8,567.2479242,27.5,2.263998938,0.381,3.84,0,3007,671
55,9,792.9430472,28.53553391,2.736109187,0.379,3.84,0,3007,671
55,10,954.3986404,29.33012702,2.771857832,0.23,5.0098785,1,5174,671
55,11,1038.534532,29.82962913,3.488400018,3.156,5.3090385,1,5174,671
55,12,1038.534532,30.0,3.887440561,0.677,8.198435,1,3007,671
55,13,954.3986404,29.82962913,3.935329709,0.72,11.092232,1,3007,671
55,14,792.9430472,29.33012702,2.28839835,0.399,12.79269,1,3007,671
55,15,567.2479242,28.53553391,2.270518384,0.262,14.600357,1,3007,671
55,16,295.5977479,27.5,1.207047991,0.363,15.36,1,3007,671
55,17,1.28e-13,26.29409523,0.0,1.53,13.56,2,5174,671
55,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
55,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
55,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
55,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
55,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
55,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
56,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
56,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
56,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
56,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
56,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
56,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
56,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
56,7,148.7217604,26.29409523,0.957634599,2.176,3.84,0,3007,671
56,8,285.3949682,27.5,1.787959332,0.381,3.84,0,3007,671
56,9,398.947173,28.53553391,3.212318772,0.379,3.84,0,3007,671
56,10,480.1790505,29.33012702,2.803538487,0.23,5.9363798,1,5174,671
56,11,522.5096771,29.82962913,4.083818858,3.156,6.7714168,1,5174,671
56,12,522.5096771,30.0,3.456333943,0.677,9.2728173,1,3007,671
56,13,480.1790505,29.82962913,3.224470755,0.72,11.526841,1,3007,671
56,14,398.947173,29.33012702,2.405478476,0.399,13.332672,1,3007,671
56,15,285.3949682,28.53553391,1.972557365,0.262,14.872173,1,3007,671
56,16,148.7217604,27.5,0.905029694,0.363,15.36,1,3007,671
56,17,6.46e-14,26.29409523,0.0,1.53,13.56,2,5174,671
56,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
56,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
56,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
56,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
56,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
56,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
57,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
57,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
57,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
57,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
57,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
57,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
57,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
57,7,89.22662626,26.29409523,1.23482953,2.176,3.84,0,3007,671
57,8,171.2246419,27.5,1.451812249,0.381,3.84,0,3007,671
57,9,239.3510554,28.53553391,2.79794416,0.379,3.84,0,3007,671
57,10,288.0866698,29.33012702,3.457266094,0.23,6.2953729,1,5174,671
57,11,313.4832156,29.82962913,3.811762958,3.156,6.8855596,1,5174,671
57,12,313.4832156,30.0,2.822854091,0.677,8.8168283,1,3007,671
57,13,288.0866698,29.82962913,3.903969894,0.72,11.682401,1,3007,671
57,14,239.3510554,29.33012702,2.236174244,0.399,13.335858,1,3007,671
57,15,171.2246419,28.53553391,2.019858958,0.262,14.917931,1,3007,671
57,16,89.22662626,27.5,0.854187728,0.363,15.36,1,3007,671
57,17,3.88e-14,26.29409523,0.0,1.53,13.56,2,5174,671
57,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
57,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
57,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
57,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
57,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
57,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
58,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
58,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
58,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
58,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
58,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
58,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
58,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
58,7,242.7211449,26.29409523,0.824606864,2.176,3.84,0,3007,671
58,8,465.7784662,27.5,1.649771178,0.381,3.84,0,3007,671
58,9,651.1011862,28.53553391,2.026713016,0.379,3.84,0,3007,671
58,10,783.6755604,29.33012702,3.738139127,0.23,5.6704164,1,5174,671
58,11,852.7612013,29.82962913,4.311123193,3.156,6.7100273,1,5174,671
58,12,852.7612013,30.0,2.849110734,0.677,8.6649269,1,3007,671
58,13,783.6755604,29.82962913,2.772009246,0.72,10.511735,1,3007,671
58,14,651.1011862,29.33012702,3.150267102,0.399,12.987876,1,3007,671
58,15,465.7784662,28.53553391,2.308847853,0.262,14.830039,1,3007,671
58,16,242.7211449,27.5,0.951845894,0.363,15.36,1,3007,671
58,17,1.06e-13,26.29409523,0.0,1.53,13.56,2,5174,671
58,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
58,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
58,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
58,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
58,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
58,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
59,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
59,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
59,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
59,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
59,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
59,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
59,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
59,7,308.369899,26.29409523,0.880251105,2.176,3.84,0,3007,671
59,8,591.7575028,27.5,2.102342588,0.381,3.84,0,3007,671
59,9,827.2044329,28.53553391,2.356295615,0.379,3.84,0,3007,671
59,10,995.6361795,29.33012702,3.849078856,0.23,6.6597892,1,5174,671
59,11,1083.407404,29.82962913,3.265926407,3.156,6.7587229,1,5174,671
59,12,1083.407404,30.0,3.571046787,0.677,9.3633651,1,3007,671
59,13,995.6361795,29.82962913,2.482393595,0.72,10.949519,1,3007,671
59,14,827.2044329,29.33012702,2.561970938,0.399,12.896193,1,3007,671
59,15,591.7575028,28.53553391,2.219308838,0.262,14.657771,1,3007,671
59,16,308.369899,27.5,1.143254346,0.363,15.36,1,3007,671
59,17,1.34e-13,26.29409523,0.0,1.53,13.56,2,5174,671
59,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
59,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
59,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
59,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
59,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
59,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
60,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
60,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
60,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
60,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
60,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
60,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
60,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
60,7,233.8656605,26.29409523,0.909586541,2.176,3.84,0,3007,671
60,8,448.7849161,27.5,1.8027383,0.381,3.84,0,3007,671
60,9,627.3462868,28.53553391,2.700063053,0.379,3.8913235,1,3007,671
60,10,755.0837923,29.33012702,2.659769913,0.23,6.0781164,1,5174,671
60,11,821.6488996,29.82962913,3.609594468,3.156,6.4863514,1,5174,671
60,12,821.6488996,30.0,4.01626078,0.677,9.4916861,1,3007,671
60,13,755.0837923,29.82962913,3.618409866,0.72,12.100255,1,3007,671
60,14,627.3462868,29.33012702,2.199884102,0.399,13.721051,1,3007,671
60,15,448.7849161,28.53553391,1.569306783,0.262,14.897627,1,3007,671
60,16,233.8656605,27.5,0.876748023,0.363,15.36,1,3007,671
60,17,1.02e-13,26.29409523,0.0,1.53,13.56,2,5174,671
60,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
60,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
60,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
60,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
60,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
60,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
61,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
61,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
61,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
61,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
61,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
61,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
61,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
61,7,283.5218662,26.29409523,0.947718737,2.176,3.84,0,3007,671
61,8,544.074477,27.5,1.656164257,0.381,3.84,0,3007,671
61,9,760.5494094,28.53553391,2.88952957,0.379,3.84,0,3007,671
61,10,915.4091519,29.33012702,3.723918634,0.23,5.8649899,1,5174,671
61,11,996.1078889,29.82962913,3.785712808,3.156,6.4317314,1,5174,671
61,12,996.1078889,30.0,4.049217764,0.677,9.4667274,1,3007,671
61,13,915.4091519,29.82962913,3.036993988,0.72,11.552022,1,3007,671
61,14,760.5494094,29.33012702,2.203099088,0.399,13.175711,1,3007,671
61,15,544.074477,28.53553391,2.129472628,0.262,14.856437,1,3007,671
61,16,283.5218662,27.5,0.922514981,0.363,15.36,1,3007,671
61,17,1.23e-13,26.29409523,0.0,1.53,13.56,2,5174,671
61,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
61,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
61,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
61,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
61,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
61,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
62,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
62,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
62,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
62,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
62,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
62,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
62,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
62,7,288.3124547,26.29409523,0.94766246,2.176,3.84,0,3007,671
62,8,553.267549,27.5,1.83405702,0.381,3.84,0,3007,671
62,9,773.4001968,28.53553391,2.434496871,0.379,3.84,0,3007,671
62,10,930.8765603,29.33012702,3.304736699,0.23,4.9906596,1,5174,671
62,11,1012.938841,29.82962913,4.094902361,3.156,5.8356717,1,5174,671
62,12,1012.938841,30.0,2.96420832,0.677,7.8941592,1,3007,671
62,13,930.8765603,29.82962913,3.897411201,0.72,10.753829,1,3007,671
62,14,773.4001968,29.33012702,2.91174763,0.399,13.015302,1,3007,671
62,15,553.267549,28.53553391,2.210659139,0.262,14.769095,1,3007,671
62,16,288.3124547,27.5,1.019560716,0.363,15.36,1,3007,671
62,17,1.25e-13,26.29409523,0.0,1.53,13.56,2,5174,671
62,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
62,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
62,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
62,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
62,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
62,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
63,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
63,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
63,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
63,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
63,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
63,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
63,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
63,7,245.3500802,26.29409523,1.077896496,2.176,3.84,0,3007,671
63,8,470.8233561,27.5,2.233128528,0.381,3.84,0,3007,671
63,9,658.1533238,28.53553391,2.426575625,0.379,3.84,0,3007,671
63,10,792.1636233,29.33012702,3.48444669,0.23,5.7246281,1,5174,671
63,11,861.9975373,29.82962913,3.648348819,3.156,6.167742,1,5174,671
63,12,861.9975373,30.0,3.663867829,0.677,8.8559231,1,3007,671
63,13,792.1636233,29.82962913,3.494130387,0.72,11.35264,1,3007,671
63,14,658.1533238,29.33012702,2.760475189,0.399,13.477968,1,3007,671
63,15,470.8233561,28.53553391,1.835556547,0.262,14.894169,1,3007,671
63,16,245.3500802,27.5,0.880590025,0.363,15.36,1,3007,671
63,17,1.07e-13,26.29409523,0.0,1.53,13.56,2,5174,671
63,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
63,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
63,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
63,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
63,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
63,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
64,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
64,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
64,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
64,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
64,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
64,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
64,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
64,7,257.1595506,26.29409523,0.981051907,2.176,3.84,0,3007,671
64,8,493.4855637,27.5,2.311127478,0.381,4.1452194,1,3007,671
64,9,689.8323114,28.53553391,2.436740565,0.379,5.9971859,1,3007,671
64,10,830.2929477,29.33012702,3.146410708,0.23,8.6219556,1,5174,671
64,11,903.4881874,29.82962913,2.636964546,3.156,8.0113256,2,5174,671
64,12,903.4881874,30.0,2.755280573,0.677,9.8817781,1,3007,671
64,13,830.2929477,29.82962913,2.815421273,0.72,11.767657,1,3007,671
64,14,689.8323114,29.33012702,2.032225678,0.399,13.23756,1,3007,671
64,15,493.4855637,28.53553391,2.028062957,0.262,14.827017,1,3007,671
64,16,257.1595506,27.5,0.955203277,0.363,15.36,1,3007,671
64,17,1.12e-13,26.29409523,0.0,1.53,13.56,2,5174,671
64,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
64,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
64,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
64,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
64,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
64,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
65,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
65,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
65,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
65,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
65,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
65,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
65,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
65,7,152.6716397,26.29409523,1.198600679,2.176,3.84,0,3007,671
65,8,292.9747311,27.5,1.814173973,0.381,3.84,0,3007,671
65,9,409.5427521,28.53553391,2.185760303,0.379,3.84,0,3007,671
65,10,492.9320551,29.33012702,3.545659237,0.23,5.4263076,1,5174,671
65,11,536.3869345,29.82962913,3.124175418,3.156,5.3888669,2,5174,671
65,12,536.3869345,30.0,3.528542935,0.677,7.9552556,1,3007,671
65,13,492.9320551,29.82962913,3.518625479,0.72,10.474018,1,3007,671
65,14,409.5427521,29.33012702,3.192637501,0.399,12.988292,1,3007,671
65,15,292.9747311,28.53553391,2.181083734,0.262,14.715468,1,3007,671
65,16,152.6716397,27.5,1.079147112,0.363,15.36,1,3007,671
65,17,6.64e-14,26.29409523,0.0,1.53,13.56,2,5174,671
65,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
65,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
65,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
65,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
65,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
65,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
66,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
66,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
66,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
66,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
66,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
66,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
66,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
66,7,217.0756712,26.29409523,0.91371684,2.176,3.84,0,3007,671
66,8,416.5651626,27.5,1.555344823,0.381,3.84,0,3007,671
66,9,582.3070219,28.53553391,2.12076727,0.379,3.84,0,3007,671
66,10,700.8738294,29.33012702,3.732649665,0.23,5.7034853,1,5174,671
66,11,762.6600075,29.82962913,4.213055866,3.156,6.6548355,1,5174,671
66,12,762.6600075,30.0,3.745115095,0.677,9.4161391,1,3007,671
66,13,700.8738294,29.82962913,2.567021553,0.72,11.078459,1,3007,671
66,14,582.3070219,29.33012702,2.529923017,0.399,12.996289,1,3007,671
66,15,416.5651626,28.53553391,2.1208977,0.262,14.669297,1,3007,671
66,16,217.0756712,27.5,1.13044759,0.363,15.36,1,3007,671
66,17,9.44e-14,26.29409523,0.0,1.53,13.56,2,5174,671
66,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
66,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
66,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
66,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
66,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
